year,indicator,donor_code,donor_name,prices,currency,purpose_name,value
2022,crs_bilateral_flow_disbursement_gross,764,Thailand,constant,USD,Trade Policies & Regulations,0.2778848872327167
2022,crs_bilateral_flow_disbursement_gross,764,Thailand,constant,USD,Transport & Storage and communications,48.39649958927293
2022,crs_bilateral_flow_disbursement_gross,764,Thailand,constant,USD,Unallocated/ Unspecificed,2.8639025742406226
2022,crs_bilateral_flow_disbursement_gross,764,Thailand,constant,USD,Water Supply & Sanitation,0.0018553406430786676
2022,crs_bilateral_flow_disbursement_gross,801,Australia,constant,USD,Administrative Costs of Donors,197.34679813874092
2022,crs_bilateral_flow_disbursement_gross,801,Australia,constant,USD,Agriculture and Forestry & Fishing,132.5843920293112
2022,crs_bilateral_flow_disbursement_gross,801,Australia,constant,USD,Banking & Financial Services and Business,43.99719644123739
2022,crs_bilateral_flow_disbursement_gross,801,Australia,constant,USD,Civil society,144.38447046034662
2022,crs_bilateral_flow_disbursement_gross,801,Australia,constant,USD,Conflict Peace and Security,39.93809637309784
2022,crs_bilateral_flow_disbursement_gross,801,Australia,constant,USD,Education,224.1201416105555
2022,crs_bilateral_flow_disbursement_gross,801,Australia,constant,USD,Energy,52.32437096622722
2022,crs_bilateral_flow_disbursement_gross,801,Australia,constant,USD,Environment Protection,26.384639065581517
2022,crs_bilateral_flow_disbursement_gross,801,Australia,constant,USD,General Budget Support,30.219375158244816
2022,crs_bilateral_flow_disbursement_gross,801,Australia,constant,USD,Government,262.98026641573495
2022,crs_bilateral_flow_disbursement_gross,801,Australia,constant,USD,Health,481.2526357239702
2022,crs_bilateral_flow_disbursement_gross,801,Australia,constant,USD,Humanitarian,396.00627196875934
2022,crs_bilateral_flow_disbursement_gross,801,Australia,constant,USD,"Industry, Mining, Construction",14.343321943221154
2022,crs_bilateral_flow_disbursement_gross,801,Australia,constant,USD,Multi-sector,207.79838443096506
2022,crs_bilateral_flow_disbursement_gross,801,Australia,constant,USD,Other,4.555617749630229
2022,crs_bilateral_flow_disbursement_gross,801,Australia,constant,USD,"Social infrastructure, protection and services",73.23025631888466
2022,crs_bilateral_flow_disbursement_gross,801,Australia,constant,USD,Trade Policies & Regulations,33.940338198258026
2022,crs_bilateral_flow_disbursement_gross,801,Australia,constant,USD,Transport & Storage and communications,180.31249123114912
2022,crs_bilateral_flow_disbursement_gross,801,Australia,constant,USD,Unallocated/ Unspecificed,37.5809167258826
2022,crs_bilateral_flow_disbursement_gross,801,Australia,constant,USD,Water Supply & Sanitation,80.84122556947453
2022,crs_bilateral_flow_disbursement_gross,811,Global Environment Facility,constant,USD,Administrative Costs of Donors,51.75551547342163
2022,crs_bilateral_flow_disbursement_gross,811,Global Environment Facility,constant,USD,Agriculture and Forestry & Fishing,61.1464704111997
2022,crs_bilateral_flow_disbursement_gross,811,Global Environment Facility,constant,USD,Banking & Financial Services and Business,0.023245892178416667
2022,crs_bilateral_flow_disbursement_gross,811,Global Environment Facility,constant,USD,Civil society,0.13921593999310436
2022,crs_bilateral_flow_disbursement_gross,811,Global Environment Facility,constant,USD,Energy,51.157892854751005
2022,crs_bilateral_flow_disbursement_gross,811,Global Environment Facility,constant,USD,Environment Protection,210.81073097851026
2022,crs_bilateral_flow_disbursement_gross,811,Global Environment Facility,constant,USD,General Budget Support,0.05080672299478859
2022,crs_bilateral_flow_disbursement_gross,811,Global Environment Facility,constant,USD,Government,3.1801263124648087
2022,crs_bilateral_flow_disbursement_gross,811,Global Environment Facility,constant,USD,Health,0.00703722567325445
2022,crs_bilateral_flow_disbursement_gross,811,Global Environment Facility,constant,USD,Humanitarian,15.689562333965295
2022,crs_bilateral_flow_disbursement_gross,811,Global Environment Facility,constant,USD,"Industry, Mining, Construction",64.96000077720572
2022,crs_bilateral_flow_disbursement_gross,811,Global Environment Facility,constant,USD,Multi-sector,16.576163886227004
2022,crs_bilateral_flow_disbursement_gross,811,Global Environment Facility,constant,USD,"Social infrastructure, protection and services",21.419603443186674
2022,crs_bilateral_flow_disbursement_gross,811,Global Environment Facility,constant,USD,Trade Policies & Regulations,0.5717019812958004
2022,crs_bilateral_flow_disbursement_gross,811,Global Environment Facility,constant,USD,Transport & Storage and communications,2.1555728130134004
2022,crs_bilateral_flow_disbursement_gross,811,Global Environment Facility,constant,USD,Unallocated/ Unspecificed,13.09056885670559
2022,crs_bilateral_flow_disbursement_gross,811,Global Environment Facility,constant,USD,Water Supply & Sanitation,16.45259851289128
2022,crs_bilateral_flow_disbursement_gross,820,New Zealand,constant,USD,Administrative Costs of Donors,65.49487349462362
2022,crs_bilateral_flow_disbursement_gross,820,New Zealand,constant,USD,Agriculture and Forestry & Fishing,33.167179363135865
2022,crs_bilateral_flow_disbursement_gross,820,New Zealand,constant,USD,Banking & Financial Services and Business,9.526025099134817
2022,crs_bilateral_flow_disbursement_gross,820,New Zealand,constant,USD,Civil society,13.993774827655566
2022,crs_bilateral_flow_disbursement_gross,820,New Zealand,constant,USD,Conflict Peace and Security,8.483716677567228
2022,crs_bilateral_flow_disbursement_gross,820,New Zealand,constant,USD,Education,37.19227349299543
2022,crs_bilateral_flow_disbursement_gross,820,New Zealand,constant,USD,Energy,11.551434583439281
2022,crs_bilateral_flow_disbursement_gross,820,New Zealand,constant,USD,Environment Protection,18.35591154376454
2022,crs_bilateral_flow_disbursement_gross,820,New Zealand,constant,USD,General Budget Support,37.99827198097087
2022,crs_bilateral_flow_disbursement_gross,820,New Zealand,constant,USD,Government,20.129433433841083
2022,crs_bilateral_flow_disbursement_gross,820,New Zealand,constant,USD,Health,59.17583816879104
2022,crs_bilateral_flow_disbursement_gross,820,New Zealand,constant,USD,Humanitarian,30.847428856587356
2022,crs_bilateral_flow_disbursement_gross,820,New Zealand,constant,USD,"Industry, Mining, Construction",0.8559836351886525
2022,crs_bilateral_flow_disbursement_gross,820,New Zealand,constant,USD,Multi-sector,33.36793721690653
2022,crs_bilateral_flow_disbursement_gross,820,New Zealand,constant,USD,Refugees in Donor Countries,14.787372851555455
2022,crs_bilateral_flow_disbursement_gross,820,New Zealand,constant,USD,"Social infrastructure, protection and services",7.206039127370982
2022,crs_bilateral_flow_disbursement_gross,820,New Zealand,constant,USD,Trade Policies & Regulations,8.175381841427313
2022,crs_bilateral_flow_disbursement_gross,820,New Zealand,constant,USD,Transport & Storage and communications,12.457421316104206
2022,crs_bilateral_flow_disbursement_gross,820,New Zealand,constant,USD,Unallocated/ Unspecificed,0.2471276068256319
2022,crs_bilateral_flow_disbursement_gross,820,New Zealand,constant,USD,Water Supply & Sanitation,15.644926606812257
2022,crs_bilateral_flow_disbursement_gross,905,International Development Association,constant,USD,Action Relating to Debt,32.9305678314555
2022,crs_bilateral_flow_disbursement_gross,905,International Development Association,constant,USD,Agriculture and Forestry & Fishing,1860.5086377320144
2022,crs_bilateral_flow_disbursement_gross,905,International Development Association,constant,USD,Banking & Financial Services and Business,1172.5455595509075
2022,crs_bilateral_flow_disbursement_gross,905,International Development Association,constant,USD,Civil society,198.1240403783173
2022,crs_bilateral_flow_disbursement_gross,905,International Development Association,constant,USD,Conflict Peace and Security,177.34564198432196
2022,crs_bilateral_flow_disbursement_gross,905,International Development Association,constant,USD,Education,2674.607841840291
2022,crs_bilateral_flow_disbursement_gross,905,International Development Association,constant,USD,Energy,2461.8635801402443
2022,crs_bilateral_flow_disbursement_gross,905,International Development Association,constant,USD,Environment Protection,225.588330256205
2022,crs_bilateral_flow_disbursement_gross,905,International Development Association,constant,USD,Government,3031.466485897437
2022,crs_bilateral_flow_disbursement_gross,905,International Development Association,constant,USD,Health,3605.383493142813
2022,crs_bilateral_flow_disbursement_gross,905,International Development Association,constant,USD,Humanitarian,1393.9519959717593
2022,crs_bilateral_flow_disbursement_gross,905,International Development Association,constant,USD,"Industry, Mining, Construction",453.78622171363935
2022,crs_bilateral_flow_disbursement_gross,905,International Development Association,constant,USD,Multi-sector,879.8283801627337
2022,crs_bilateral_flow_disbursement_gross,905,International Development Association,constant,USD,Other,8.817698545054366
2022,crs_bilateral_flow_disbursement_gross,905,International Development Association,constant,USD,"Social infrastructure, protection and services",2814.7040809914497
2022,crs_bilateral_flow_disbursement_gross,905,International Development Association,constant,USD,Trade Policies & Regulations,433.9050618415972
2022,crs_bilateral_flow_disbursement_gross,905,International Development Association,constant,USD,Transport & Storage and communications,1768.2732638753957
2022,crs_bilateral_flow_disbursement_gross,905,International Development Association,constant,USD,Water Supply & Sanitation,1208.046755951618
2022,crs_bilateral_flow_disbursement_gross,906,Caribbean Development Bank,constant,USD,Unallocated/ Unspecificed,7.931218947944581
2022,crs_bilateral_flow_disbursement_gross,909,Inter-American Development Bank,constant,USD,Agriculture and Forestry & Fishing,59.81586632392447
2022,crs_bilateral_flow_disbursement_gross,909,Inter-American Development Bank,constant,USD,Banking & Financial Services and Business,23.050405304511678
2022,crs_bilateral_flow_disbursement_gross,909,Inter-American Development Bank,constant,USD,Civil society,205.9340183354403
2022,crs_bilateral_flow_disbursement_gross,909,Inter-American Development Bank,constant,USD,Conflict Peace and Security,7.31819173995689
2022,crs_bilateral_flow_disbursement_gross,909,Inter-American Development Bank,constant,USD,Education,46.73841488067825
2022,crs_bilateral_flow_disbursement_gross,909,Inter-American Development Bank,constant,USD,Energy,44.7694303495524
2022,crs_bilateral_flow_disbursement_gross,909,Inter-American Development Bank,constant,USD,Environment Protection,19.195098064344364
2022,crs_bilateral_flow_disbursement_gross,909,Inter-American Development Bank,constant,USD,Government,732.190725868796
2022,crs_bilateral_flow_disbursement_gross,909,Inter-American Development Bank,constant,USD,Health,70.76709687207773
2022,crs_bilateral_flow_disbursement_gross,909,Inter-American Development Bank,constant,USD,Humanitarian,2.379342946982168
2022,crs_bilateral_flow_disbursement_gross,909,Inter-American Development Bank,constant,USD,"Industry, Mining, Construction",1.2559954392907253
2022,crs_bilateral_flow_disbursement_gross,909,Inter-American Development Bank,constant,USD,Multi-sector,46.85937062046647
2022,crs_bilateral_flow_disbursement_gross,909,Inter-American Development Bank,constant,USD,"Social infrastructure, protection and services",129.55320903278403
2022,crs_bilateral_flow_disbursement_gross,909,Inter-American Development Bank,constant,USD,Trade Policies & Regulations,14.571837165481153
2022,crs_bilateral_flow_disbursement_gross,909,Inter-American Development Bank,constant,USD,Transport & Storage and communications,248.76618592910398
2022,crs_bilateral_flow_disbursement_gross,909,Inter-American Development Bank,constant,USD,Unallocated/ Unspecificed,17.701190861052982
2022,crs_bilateral_flow_disbursement_gross,909,Inter-American Development Bank,constant,USD,Water Supply & Sanitation,119.08119505300294
2022,crs_bilateral_flow_disbursement_gross,910,Central American Bank for Economic Integration,constant,USD,Agriculture and Forestry & Fishing,13.316388457337606
2022,crs_bilateral_flow_disbursement_gross,910,Central American Bank for Economic Integration,constant,USD,Banking & Financial Services and Business,1.0335182366359892
2022,crs_bilateral_flow_disbursement_gross,910,Central American Bank for Economic Integration,constant,USD,Education,24.073582157671886
2022,crs_bilateral_flow_disbursement_gross,910,Central American Bank for Economic Integration,constant,USD,Energy,686.2674313185792
2022,crs_bilateral_flow_disbursement_gross,910,Central American Bank for Economic Integration,constant,USD,Government,1.4174423565538699
2022,crs_bilateral_flow_disbursement_gross,910,Central American Bank for Economic Integration,constant,USD,Health,17.971900292775047
2022,crs_bilateral_flow_disbursement_gross,910,Central American Bank for Economic Integration,constant,USD,Humanitarian,6.021236939430044
2022,crs_bilateral_flow_disbursement_gross,910,Central American Bank for Economic Integration,constant,USD,Multi-sector,199.8272556948922
2022,crs_bilateral_flow_disbursement_gross,910,Central American Bank for Economic Integration,constant,USD,"Social infrastructure, protection and services",37.45490139822615
2022,crs_bilateral_flow_disbursement_gross,910,Central American Bank for Economic Integration,constant,USD,Transport & Storage and communications,253.539877474346
2022,crs_bilateral_flow_disbursement_gross,910,Central American Bank for Economic Integration,constant,USD,Water Supply & Sanitation,81.18549295926036
2022,crs_bilateral_flow_disbursement_gross,913,African Development Bank,constant,USD,Action Relating to Debt,11.729001596578971
2022,crs_bilateral_flow_disbursement_gross,913,African Development Bank,constant,USD,Agriculture and Forestry & Fishing,1.1474966948086793
2022,crs_bilateral_flow_disbursement_gross,913,African Development Bank,constant,USD,Banking & Financial Services and Business,1.1708407712195763
2022,crs_bilateral_flow_disbursement_gross,913,African Development Bank,constant,USD,Education,0.16085677835002535
2022,crs_bilateral_flow_disbursement_gross,913,African Development Bank,constant,USD,Energy,0.15068489186505393
2022,crs_bilateral_flow_disbursement_gross,913,African Development Bank,constant,USD,Government,0.8007719967820376
2022,crs_bilateral_flow_disbursement_gross,913,African Development Bank,constant,USD,Health,0.0026282368757653204
2022,crs_bilateral_flow_disbursement_gross,913,African Development Bank,constant,USD,"Industry, Mining, Construction",0.8748452823199755
2022,crs_bilateral_flow_disbursement_gross,913,African Development Bank,constant,USD,Multi-sector,0.17411785084430173
2022,crs_bilateral_flow_disbursement_gross,913,African Development Bank,constant,USD,"Social infrastructure, protection and services",0.08322198896863975
2022,crs_bilateral_flow_disbursement_gross,913,African Development Bank,constant,USD,Transport & Storage and communications,0.9773072467818309
2022,crs_bilateral_flow_disbursement_gross,913,African Development Bank,constant,USD,Water Supply & Sanitation,0.3137037903661218
2022,crs_bilateral_flow_disbursement_gross,914,African Development Fund,constant,USD,Action Relating to Debt,0.3626295101702328
2022,crs_bilateral_flow_disbursement_gross,914,African Development Fund,constant,USD,Agriculture and Forestry & Fishing,211.1904249082856
2022,crs_bilateral_flow_disbursement_gross,914,African Development Fund,constant,USD,Banking & Financial Services and Business,54.012063018154365
2022,crs_bilateral_flow_disbursement_gross,914,African Development Fund,constant,USD,Civil society,0.7936789611240048
2022,crs_bilateral_flow_disbursement_gross,914,African Development Fund,constant,USD,Education,25.726780359184794
2022,crs_bilateral_flow_disbursement_gross,914,African Development Fund,constant,USD,Energy,229.57814266024286
2022,crs_bilateral_flow_disbursement_gross,914,African Development Fund,constant,USD,Environment Protection,17.839596522748565
2022,crs_bilateral_flow_disbursement_gross,914,African Development Fund,constant,USD,General Budget Support,9.31035601809401
2022,crs_bilateral_flow_disbursement_gross,914,African Development Fund,constant,USD,Government,32.77056577268717
2022,crs_bilateral_flow_disbursement_gross,914,African Development Fund,constant,USD,Health,39.036616310902126
2022,crs_bilateral_flow_disbursement_gross,914,African Development Fund,constant,USD,"Industry, Mining, Construction",9.68854204476209
2022,crs_bilateral_flow_disbursement_gross,914,African Development Fund,constant,USD,Multi-sector,231.90160430968837
2022,crs_bilateral_flow_disbursement_gross,914,African Development Fund,constant,USD,"Social infrastructure, protection and services",44.84778343410825
2022,crs_bilateral_flow_disbursement_gross,914,African Development Fund,constant,USD,Trade Policies & Regulations,2.4129498594828607
2022,crs_bilateral_flow_disbursement_gross,914,African Development Fund,constant,USD,Transport & Storage and communications,360.2158719876044
2022,crs_bilateral_flow_disbursement_gross,914,African Development Fund,constant,USD,Unallocated/ Unspecificed,0.937986011950778
2022,crs_bilateral_flow_disbursement_gross,914,African Development Fund,constant,USD,Water Supply & Sanitation,81.97341935787925
2022,crs_bilateral_flow_disbursement_gross,915,Asian Development Bank,constant,USD,Agriculture and Forestry & Fishing,399.5201199129199
2022,crs_bilateral_flow_disbursement_gross,915,Asian Development Bank,constant,USD,Banking & Financial Services and Business,603.8259098474444
2022,crs_bilateral_flow_disbursement_gross,915,Asian Development Bank,constant,USD,Education,317.7318202075139
2022,crs_bilateral_flow_disbursement_gross,915,Asian Development Bank,constant,USD,Energy,210.4542571029574
2022,crs_bilateral_flow_disbursement_gross,915,Asian Development Bank,constant,USD,Government,424.84544458233876
2022,crs_bilateral_flow_disbursement_gross,915,Asian Development Bank,constant,USD,Health,241.45420356671278
2022,crs_bilateral_flow_disbursement_gross,915,Asian Development Bank,constant,USD,"Industry, Mining, Construction",50.5318660543829
2022,crs_bilateral_flow_disbursement_gross,915,Asian Development Bank,constant,USD,Multi-sector,155.38325440010053
2022,crs_bilateral_flow_disbursement_gross,915,Asian Development Bank,constant,USD,"Social infrastructure, protection and services",256.99379827046926
2022,crs_bilateral_flow_disbursement_gross,915,Asian Development Bank,constant,USD,Trade Policies & Regulations,60.00260860002927
2022,crs_bilateral_flow_disbursement_gross,915,Asian Development Bank,constant,USD,Transport & Storage and communications,490.18025074806053
2022,crs_bilateral_flow_disbursement_gross,915,Asian Development Bank,constant,USD,Unallocated/ Unspecificed,6.329363865391278
2022,crs_bilateral_flow_disbursement_gross,915,Asian Development Bank,constant,USD,Water Supply & Sanitation,308.89657769039263
2022,crs_bilateral_flow_disbursement_gross,918,EU Institutions,constant,USD,Administrative Costs of Donors,1097.776676716051
2022,crs_bilateral_flow_disbursement_gross,918,EU Institutions,constant,USD,Agriculture and Forestry & Fishing,1222.790845132459
2022,crs_bilateral_flow_disbursement_gross,918,EU Institutions,constant,USD,Banking & Financial Services and Business,1662.5569837089831
2022,crs_bilateral_flow_disbursement_gross,918,EU Institutions,constant,USD,Civil society,741.2921886177896
2022,crs_bilateral_flow_disbursement_gross,918,EU Institutions,constant,USD,Conflict Peace and Security,865.4680901663069
2022,crs_bilateral_flow_disbursement_gross,918,EU Institutions,constant,USD,Education,1422.149947612623
2022,crs_bilateral_flow_disbursement_gross,918,EU Institutions,constant,USD,Energy,1460.340118361805
2022,crs_bilateral_flow_disbursement_gross,918,EU Institutions,constant,USD,Environment Protection,553.7224326286287
2022,crs_bilateral_flow_disbursement_gross,918,EU Institutions,constant,USD,General Budget Support,9625.726805611263
2022,crs_bilateral_flow_disbursement_gross,918,EU Institutions,constant,USD,Government,1539.0810132248948
2022,crs_bilateral_flow_disbursement_gross,918,EU Institutions,constant,USD,Health,1653.5598010430576
2022,crs_bilateral_flow_disbursement_gross,918,EU Institutions,constant,USD,Humanitarian,3166.1050305326817
2022,crs_bilateral_flow_disbursement_gross,918,EU Institutions,constant,USD,"Industry, Mining, Construction",550.9264826714002
2022,crs_bilateral_flow_disbursement_gross,918,EU Institutions,constant,USD,Multi-sector,2740.233351586362
2022,crs_bilateral_flow_disbursement_gross,918,EU Institutions,constant,USD,Other,44.32733930531143
2022,crs_bilateral_flow_disbursement_gross,918,EU Institutions,constant,USD,"Social infrastructure, protection and services",983.5917088868803
2022,crs_bilateral_flow_disbursement_gross,918,EU Institutions,constant,USD,Trade Policies & Regulations,132.92103537376815
2022,crs_bilateral_flow_disbursement_gross,918,EU Institutions,constant,USD,Transport & Storage and communications,2339.0471047544247
2022,crs_bilateral_flow_disbursement_gross,918,EU Institutions,constant,USD,Unallocated/ Unspecificed,79.17793175432261
2022,crs_bilateral_flow_disbursement_gross,918,EU Institutions,constant,USD,Water Supply & Sanitation,958.4641038639306
2022,crs_bilateral_flow_disbursement_gross,921,Arab Fund (AFESD),constant,USD,Agriculture and Forestry & Fishing,69.42242040049244
2022,crs_bilateral_flow_disbursement_gross,921,Arab Fund (AFESD),constant,USD,Education,11.105319849089803
2022,crs_bilateral_flow_disbursement_gross,921,Arab Fund (AFESD),constant,USD,Energy,63.59804388070389
2022,crs_bilateral_flow_disbursement_gross,921,Arab Fund (AFESD),constant,USD,Health,28.995186698868338
2022,crs_bilateral_flow_disbursement_gross,921,Arab Fund (AFESD),constant,USD,Humanitarian,2.2470691489845476
2022,crs_bilateral_flow_disbursement_gross,921,Arab Fund (AFESD),constant,USD,"Industry, Mining, Construction",10.011790376043544
2022,crs_bilateral_flow_disbursement_gross,921,Arab Fund (AFESD),constant,USD,Multi-sector,10.815267090050858
2022,crs_bilateral_flow_disbursement_gross,921,Arab Fund (AFESD),constant,USD,"Social infrastructure, protection and services",6.827888621460303
2022,crs_bilateral_flow_disbursement_gross,921,Arab Fund (AFESD),constant,USD,Transport & Storage and communications,105.58222319694475
2022,crs_bilateral_flow_disbursement_gross,921,Arab Fund (AFESD),constant,USD,Unallocated/ Unspecificed,0.050008846916105604
2022,crs_bilateral_flow_disbursement_gross,921,Arab Fund (AFESD),constant,USD,Water Supply & Sanitation,175.07131999295552
2022,crs_bilateral_flow_disbursement_gross,923,UN Peacebuilding Fund,constant,USD,Administrative Costs of Donors,10.300149198692642
2022,crs_bilateral_flow_disbursement_gross,923,UN Peacebuilding Fund,constant,USD,Civil society,63.151429645106376
2022,crs_bilateral_flow_disbursement_gross,923,UN Peacebuilding Fund,constant,USD,Conflict Peace and Security,72.26819529525963
2022,crs_bilateral_flow_disbursement_gross,923,UN Peacebuilding Fund,constant,USD,Environment Protection,0.46508320648619506
2022,crs_bilateral_flow_disbursement_gross,923,UN Peacebuilding Fund,constant,USD,Government,24.467215147904728
2022,crs_bilateral_flow_disbursement_gross,923,UN Peacebuilding Fund,constant,USD,Health,6.865638908571669
2022,crs_bilateral_flow_disbursement_gross,923,UN Peacebuilding Fund,constant,USD,Humanitarian,4.134072946543956
2022,crs_bilateral_flow_disbursement_gross,923,UN Peacebuilding Fund,constant,USD,"Industry, Mining, Construction",0.46508217296795845
2022,crs_bilateral_flow_disbursement_gross,923,UN Peacebuilding Fund,constant,USD,Multi-sector,3.743915678140924
2022,crs_bilateral_flow_disbursement_gross,923,UN Peacebuilding Fund,constant,USD,"Social infrastructure, protection and services",3.770948381138375
2022,crs_bilateral_flow_disbursement_gross,928,World Health Organisation,constant,USD,Health,385.5324592938507
2022,crs_bilateral_flow_disbursement_gross,928,World Health Organisation,constant,USD,Humanitarian,92.08138584046944
2022,crs_bilateral_flow_disbursement_gross,928,World Health Organisation,constant,USD,Multi-sector,3.7000304267768866
2022,crs_bilateral_flow_disbursement_gross,932,Food and Agriculture Organisation,constant,USD,Agriculture and Forestry & Fishing,185.5985693213754
2022,crs_bilateral_flow_disbursement_gross,932,Food and Agriculture Organisation,constant,USD,Civil society,2.7447929284201806
2022,crs_bilateral_flow_disbursement_gross,932,Food and Agriculture Organisation,constant,USD,Education,0.14173979152696944
2022,crs_bilateral_flow_disbursement_gross,932,Food and Agriculture Organisation,constant,USD,Energy,0.32567089802812993
2022,crs_bilateral_flow_disbursement_gross,932,Food and Agriculture Organisation,constant,USD,Environment Protection,59.82551628369993
2022,crs_bilateral_flow_disbursement_gross,932,Food and Agriculture Organisation,constant,USD,General Budget Support,0.18693967808800782
2022,crs_bilateral_flow_disbursement_gross,932,Food and Agriculture Organisation,constant,USD,Government,0.9143794219077754
2022,crs_bilateral_flow_disbursement_gross,932,Food and Agriculture Organisation,constant,USD,Health,20.44132572278064
2022,crs_bilateral_flow_disbursement_gross,932,Food and Agriculture Organisation,constant,USD,Humanitarian,26.748783135628187
2022,crs_bilateral_flow_disbursement_gross,932,Food and Agriculture Organisation,constant,USD,"Industry, Mining, Construction",22.274212438433317
2022,crs_bilateral_flow_disbursement_gross,932,Food and Agriculture Organisation,constant,USD,Multi-sector,69.08724320172374
2022,crs_bilateral_flow_disbursement_gross,932,Food and Agriculture Organisation,constant,USD,"Social infrastructure, protection and services",28.661941145683905
2022,crs_bilateral_flow_disbursement_gross,932,Food and Agriculture Organisation,constant,USD,Trade Policies & Regulations,22.176357898270386
2022,crs_bilateral_flow_disbursement_gross,932,Food and Agriculture Organisation,constant,USD,Unallocated/ Unspecificed,0.4572605069530973
2022,crs_bilateral_flow_disbursement_gross,932,Food and Agriculture Organisation,constant,USD,Water Supply & Sanitation,4.21028561483173
2022,crs_bilateral_flow_disbursement_gross,940,International Labour Organisation,constant,USD,Administrative Costs of Donors,30.562029284119124
2022,crs_bilateral_flow_disbursement_gross,940,International Labour Organisation,constant,USD,Banking & Financial Services and Business,5.5161565771860355
2022,crs_bilateral_flow_disbursement_gross,940,International Labour Organisation,constant,USD,Civil society,6.395896601874719
2022,crs_bilateral_flow_disbursement_gross,940,International Labour Organisation,constant,USD,Education,3.156071175507106
2022,crs_bilateral_flow_disbursement_gross,940,International Labour Organisation,constant,USD,Environment Protection,1.3552049218618873
2022,crs_bilateral_flow_disbursement_gross,940,International Labour Organisation,constant,USD,Government,15.467856135915088
2022,crs_bilateral_flow_disbursement_gross,940,International Labour Organisation,constant,USD,Humanitarian,1.3712885326604165
2022,crs_bilateral_flow_disbursement_gross,940,International Labour Organisation,constant,USD,"Industry, Mining, Construction",6.193971942873727
2022,crs_bilateral_flow_disbursement_gross,940,International Labour Organisation,constant,USD,"Social infrastructure, protection and services",179.2716166540302
2022,crs_bilateral_flow_disbursement_gross,940,International Labour Organisation,constant,USD,Transport & Storage and communications,0.5583334229049138
2022,crs_bilateral_flow_disbursement_gross,940,International Labour Organisation,constant,USD,Unallocated/ Unspecificed,0.21624922176076783
2022,crs_bilateral_flow_disbursement_gross,944,International Atomic Energy Agency,constant,USD,Unallocated/ Unspecificed,97.30787206036408
2022,crs_bilateral_flow_disbursement_gross,951,OPEC Fund for International Development,constant,USD,Agriculture and Forestry & Fishing,160.35569873687535
2022,crs_bilateral_flow_disbursement_gross,951,OPEC Fund for International Development,constant,USD,Banking & Financial Services and Business,70.80017048916831
2022,crs_bilateral_flow_disbursement_gross,951,OPEC Fund for International Development,constant,USD,Education,19.429180643278286
2022,crs_bilateral_flow_disbursement_gross,951,OPEC Fund for International Development,constant,USD,Energy,76.71452614015665
2022,crs_bilateral_flow_disbursement_gross,951,OPEC Fund for International Development,constant,USD,Environment Protection,3.1222244867755142
2022,crs_bilateral_flow_disbursement_gross,951,OPEC Fund for International Development,constant,USD,General Budget Support,335.89342690669645
2022,crs_bilateral_flow_disbursement_gross,951,OPEC Fund for International Development,constant,USD,Government,3.1005547099079673
2022,crs_bilateral_flow_disbursement_gross,951,OPEC Fund for International Development,constant,USD,Health,29.717603544058054
2022,crs_bilateral_flow_disbursement_gross,951,OPEC Fund for International Development,constant,USD,Multi-sector,25.4588686613293
2022,crs_bilateral_flow_disbursement_gross,951,OPEC Fund for International Development,constant,USD,Other,264.66044378446264
2022,crs_bilateral_flow_disbursement_gross,951,OPEC Fund for International Development,constant,USD,Trade Policies & Regulations,4.6622679441503285
2022,crs_bilateral_flow_disbursement_gross,951,OPEC Fund for International Development,constant,USD,Transport & Storage and communications,143.50935458026345
2022,crs_bilateral_flow_disbursement_gross,951,OPEC Fund for International Development,constant,USD,Water Supply & Sanitation,54.12977971178898
2022,crs_bilateral_flow_disbursement_gross,958,IMF (Concessional Trust Funds),constant,USD,General Budget Support,2616.4899374597444
2022,crs_bilateral_flow_disbursement_gross,959,UNDP,constant,USD,Administrative Costs of Donors,9.932284918653847
2022,crs_bilateral_flow_disbursement_gross,959,UNDP,constant,USD,Agriculture and Forestry & Fishing,1.1508060202023875
2022,crs_bilateral_flow_disbursement_gross,959,UNDP,constant,USD,Banking & Financial Services and Business,5.4242613031755464
2022,crs_bilateral_flow_disbursement_gross,959,UNDP,constant,USD,Civil society,40.96357178941694
2022,crs_bilateral_flow_disbursement_gross,959,UNDP,constant,USD,Conflict Peace and Security,17.050599399236518
2022,crs_bilateral_flow_disbursement_gross,959,UNDP,constant,USD,Education,4.1868991641731315
2022,crs_bilateral_flow_disbursement_gross,959,UNDP,constant,USD,Energy,17.76855454619868
2022,crs_bilateral_flow_disbursement_gross,959,UNDP,constant,USD,Environment Protection,33.11110589758578
2022,crs_bilateral_flow_disbursement_gross,959,UNDP,constant,USD,General Budget Support,0.8030405693114536
2022,crs_bilateral_flow_disbursement_gross,959,UNDP,constant,USD,Government,85.71695676834557
2022,crs_bilateral_flow_disbursement_gross,959,UNDP,constant,USD,Health,9.947785625166913
2022,crs_bilateral_flow_disbursement_gross,959,UNDP,constant,USD,Humanitarian,53.88639236817062
2022,crs_bilateral_flow_disbursement_gross,959,UNDP,constant,USD,"Industry, Mining, Construction",8.764288389621493
2022,crs_bilateral_flow_disbursement_gross,959,UNDP,constant,USD,Multi-sector,5.701038520464901
2022,crs_bilateral_flow_disbursement_gross,959,UNDP,constant,USD,Refugees in Donor Countries,0.062011094198159346
